2.82183	-0.568317
3.4477	-0.368409
1.6786	-0.789056
1.80961	-0.781726
2.23103	-0.722707
5.87625	-0.337745
0.371255	-0.584045
2.56105	-0.644338
3.75525	-0.279278
2.52959	-0.65279
2.62017	-0.627984
5.02667	-0.15747
0.998658	-0.739233
3.77374	-0.274403
4.83076	-0.143839
3.3891	-0.386709
4.59357	-0.143856
4.90312	-0.147455
4.9788	-0.153021
0.990887	-0.737859
5.92291	-0.351791
0.396413	-0.591619
0.582782	-0.644945
3.62585	-0.315095
2.78188	-0.580545
6.11995	-0.413488
1.51953	-0.790514
3.5892	-0.325725
4.12999	-0.195093
6.25463	-0.456983
4.5183	-0.147663
0.671816	-0.668342
3.42233	-0.376294
6.1969	-0.438272
2.48143	-0.665367
5.65337	-0.275013
5.79315	-0.313437
2.85268	-0.558759
1.93441	-0.769712
3.2684	-0.425191
5.38227	-0.211733
4.55459	-0.145601
2.01507	-0.759421
0.100928	-0.498968
2.04833	-0.754619
0.565833	-0.640325
3.49003	-0.355397
0.361896	-0.581209
5.46895	-0.230142
2.18882	-0.730881
1.35278	-0.783255
5.11186	-0.167131
2.58524	-0.63772
1.93557	-0.769578
2.45772	-0.671392
5.36712	-0.208707
1.77551	-0.784161
3.97724	-0.225422
2.67632	-0.61193
5.9055	-0.346519
3.95187	-0.231024
0.914621	-0.723514
0.297318	-0.561373
1.0942	-0.754759
0.831518	-0.706183
2.77875	-0.581497
0.46757	-0.612596
0.344668	-0.57596
5.63143	-0.269304
2.40198	-0.685093
3.61307	-0.31878
4.7337	-0.14164
0.67657	-0.669548
5.62814	-0.268456
4.83463	-0.143989
2.7249	-0.597667
6.19397	-0.437326
2.04465	-0.755165
3.0868	-0.484037
5.38293	-0.211865
4.23348	-0.178095
4.43958	-0.153574
4.21479	-0.180941
0.538713	-0.632828
0.0951444	-0.497099
0.392507	-0.590449
5.90583	-0.346618
1.87066	-0.776452
4.36975	-0.16044
2.30215	-0.707909
1.49616	-0.790037
2.04163	-0.755612
3.21677	-0.441867
1.79348	-0.782924
3.13583	-0.468125
4.04829	-0.210572
4.57222	-0.144751
3.6034	-0.321584
4.39296	-0.157991
